,42 South Street,49 Beekman Street,100 Duane Street,14 N. Moore Street,75 Canal Street,25 Pitt Street,222 East 2 Street,340 East 14 Street,253 Lafayette Street,42 Great Jones Street,108 East 13 Street,132 West 10 Street,440 West 38th Street,220 West 37 Street,150 West 19 Street,142 West 31 Street,14 East 18 Street,234 East 29 Street,238 East 40 Street,782 Eighth Avenue,215 W 58th Street,131 Amsterdam Avenue,207 West 77th Street,120 West 83 Street,165 East 51 Street,221 East 75 Street,159 East 85 Street,1367 Fifth Avenue,1836 Third Avenue,242 East 111 Street,2282 Third Avenue,145 West 100th St.,500 West 113 Street,111 West 133 Street,415 West 125 Street,513 West 161 Street,29 Vermilyea Avenue,363 Broome Street,530 West 43 Street,157 E 67th St,248 West 143 Street,503 West 139 Street,515 West 181 Street,124 Liberty Street,33 West 43 Street,227 Sixth Avenue,518 West 170 Street,20 Rear Bloomfield Street,341 East 143 Street,330 East 150th Street,720 Melrose Ave.,1155 Washington Ave.,1160 Ogden Ave.,618 East 138 Street,1226 Seneca Ave.,1781 Monroe Ave.,1901 Sedgwick Ave.,460 Cross Bronx Expressway,453 E 176 Street,1215 Intervale Ave.,2417 Webster Ave.,925 East Tremont Ave.,2928 Briggs Ave.,1689 Story Ave.,1843 White Plains Rd.,1518 Williamsbridge Road,1454 Astor Ave.,3431 White Plains Road,3446 Eastchester Road,755 East 233 Street,21 Asch Loop,2924 Bruckner Blvd.,3929 East Tremont Ave.,169 Schofield Street,4550 Henry Hudson Parkway E.,2225 Belmont Ave.,3025 Bailey Ave.,655 Prospect Ave.,1214 Castle Hill Ave.,1259 Morris Ave.,1655 Washington Ave,2175 Walton Ave.,172 Tillary Street,409 State Street,74 Middagh Street,274 Hicks Street,252 Lorraine St.,31 Richards Street,436 39th St,788 Union Street,395 4th Ave.,530 11th Street,494 Dean Street,489 Saint John's Place,1352 Saint John's Place,423 Ralph Ave.,25 Rockaway Ave.,940 Dekalb Avenue,32 Ralph Ave.,495 Hancock Street,701 Park Avenue,206 Monroe Street,850 Bedford Ave.,160 Carlton Ave.,26 Hooper Street,161 South 2nd Street,187 Union Ave.,205 Greenpoint Ave.,75 Richardson Street,1201 Grand Street,43 Morgan Ave.,650 Hart Street,392 Himrod Street,582 Knickerbocker Ave.,617 Central Ave.,107 Watkins Street,885 Howard Ave.,165 Bradford st.,480 Sheffield Ave.,998 Liberty Ave.,799 Lincoln Ave.,5105 Snyder Ave.,491 Rogers Ave.,2900 Snyder Ave.,1210 Cortelyou Road,1367 Rogers Ave.,1307 Prospect Ave.,4210 12th Ave.,1336 60th Street,6630 3rd Avenue,9219 5th Ave.,1157 79th St.,8653 18th Ave.,126 Foster Ave.,2312 65th Street,1635 E. 14th Street,2429 86th Street,2510 Neptune Ave.,901 Avenue U,2929 W. 8th Street,1361 Rockaway Parkway,6405 Avenue N,1851 E. 48 Street,2732 E. 11th Street,2165 Gerritsen Ave.,Brooklyn Navy Yard Building 292,5113 4th Avenue,1815 Sterling Place,10-40 47th Ave.,41-24 51st Street,33-51 Greenpoint Avenue,11-15 37th Avenue,37-20 29th Street,30-89 21st Street,"42-06, 42-08 Astoria Blvd. South",22-63 35th St.,81-17 Northern Blvd.,97-28 43rd Avenue,27-12 Kearney Street,108-01 Horace Harding Exp.,64-18 Queens Blvd.,56-29 68th Street,86-53 Grand Avenue,111-02 Queens Blvd.,66-44 Myrtle Avenue,78-11 67th Road,119-11 14th Road,12-49 149th Street,40-18 Union Street,41-20 Murray Street,36-18 Francis Lewis Blvd.,40-18 214th Place,159-06 Union Turnpike,61-20 Utopia Parkway,64-04 Springfield Blvd.,44-01 244th Street,254-20 Union Turnpike,89-40 87th Street,103-17 98th Street,101-02 Jamaica Avenue,91-45 121st Street,107-12 Lefferts Blvd.,153-11 Hillside Avenue,104-12 Princeton Street,111-36 Merrick Blvd.,91-04 197th Street,218-44 97th Avenue,143-15 Rockaway Blvd.,117-11 196th Street,145-50 Springfield Blvd.,142-04 Brookville Blvd.,158-57 Cross Bay Blvd.,257 Beach 116th Street,402 B. 169 Street,92-20 Rockaway Beach Blvd.,56-07 Metropolitan Avenue,"16-15, 16-17, 16-19 Central Ave.",420A Weaver Ave,48-06 Rockaway Beach Blvd,14 Brighton Avenue,1189 Castleton Avenue,412 Broadway,875 Jewett Avenue,74 Broad Street,3067 Richmond Road,1573 Castleton Avenue,65 Harbor Road,1400 Richmond Avenue,3730 Victory Boulevard,256 Hylan Blvd.,278 McClean Avenue,1850 Clove Road,1592 Richmond Road,256 Nelson Ave.,345 Annadale Road,1560 Drumgoole Road West,7219 Amboy Road,1100 Rossville Ave,305 Front Street
BX98,1716.99,1697.22,1758.23,1843.16,1632.54,1574.17,1551.13,1423.88,1665.76,1584.79,1510.42,1636.29,1481.41,1429.02,1591.78,1452.5,1495.84,1335.75,1277.86,1365.63,1250.31,1339.63,1237.3,1242.02,1225.3,1022.78,978.04,828.35,869.33,758.62,657.84,1100.01,1091.79,850.07,861.18,920.69,1013.84,1720.14,1414.97,1128.85,818.02,952.89,793.27,1785.78,1311.86,1793.42,920.97,1810.56,536.71,589.82,505.96,611.79,810.22,433.44,297.68,776.49,839.72,573.95,628.03,431.18,831.97,561.37,935.97,526.82,720.72,844.87,1017.98,1022.88,1173.58,1207.54,1062.0,818.08,836.37,1405.69,1278.97,754.75,1097.18,395.82,703.95,672.66,614.82,804.95,1930.84,2109.09,1948.48,2086.93,2166.84,2193.26,2350.49,2232.91,2285.38,2342.37,2132.39,2119.43,2339.1,2166.16,1940.07,2036.04,1982.26,2202.6,1931.77,2026.95,1856.85,1937.38,1805.73,1830.69,1780.46,1469.69,1661.85,1611.56,1806.79,1879.91,1754.71,1870.42,1905.52,2132.57,2267.64,2118.81,2217.2,2111.56,2219.19,2496.98,2304.25,2476.51,2535.51,2572.37,2372.1,2519.11,2569.46,2392.0,2616.79,2636.57,2690.77,2542.46,2667.66,2787.61,2782.91,3087.54,2833.19,3010.6,2398.05,2773.71,2803.22,2932.93,2951.37,1911.17,2421.46,2205.8,1345.2,1221.3,1294.96,1113.33,1061.62,936.52,942.82,909.01,1097.35,1302.59,1185.09,1396.82,1256.34,1424.59,1402.8,1671.98,1716.36,1653.79,1278.85,1041.49,1311.59,1358.27,1333.67,1358.14,1658.94,1497.06,1450.19,1598.15,1736.92,1895.27,1877.77,1742.46,1664.65,1706.22,1667.08,1631.59,1852.65,1684.3,1609.82,1738.34,1784.17,2052.09,2075.52,2114.9,3068.24,3040.07,2883.99,1607.82,2674.99,1284.49,2954.13,3365.39,3036.04,3093.07,3004.07,3149.83,3411.62,2949.02,2931.56,2818.37,2949.86,2991.47,2955.74,2944.33,3160.08,3843.58,3519.07,3497.38,3523.51,3284.39,3173.77
QN07,2251.97,2257.47,2233.49,2201.89,2025.56,2010.26,2053.84,2005.35,2159.25,2102.89,2028.52,2144.22,1982.54,1966.13,2099.71,1960.43,2013.94,1853.84,1781.18,2036.17,1973.55,2157.33,2206.44,2316.22,1907.36,2048.61,2094.37,1973.45,2014.43,1903.72,1802.94,2245.11,2191.19,1990.99,2006.28,1860.32,1846.17,2065.02,2094.99,1928.38,1916.44,2008.23,1625.59,2346.02,1969.91,2293.84,1753.3,2304.72,1741.66,1794.76,1710.91,1640.49,1695.84,1611.0,1487.13,1619.45,1672.05,1406.27,1460.35,1534.24,1664.29,1473.52,1832.79,1320.89,1430.59,1333.26,1505.6,1702.02,1588.45,1670.74,1430.71,1134.29,988.19,1774.41,2097.68,1636.15,1929.51,1600.77,1317.43,1687.42,1508.78,1637.28,1897.54,2060.35,2083.82,2189.79,2225.79,2355.29,2118.67,2038.01,2207.53,2147.46,1982.95,1891.98,1647.8,1504.56,1334.01,1675.17,1455.73,1671.64,1620.03,1813.01,1717.09,1837.76,1783.94,1833.81,1665.38,1674.63,1655.54,1458.0,1477.17,1435.34,1311.86,1344.81,1299.46,1379.87,1538.05,1234.9,1384.19,1170.05,1275.34,1577.3,1822.29,1727.91,1942.46,1823.77,2013.17,2045.81,2096.16,2354.53,2423.82,2252.35,2297.24,2069.16,2178.27,2034.66,2273.34,2284.0,2111.48,2171.08,1464.45,1840.12,1869.63,1960.14,2004.12,1819.33,2237.45,1506.04,1655.52,1511.34,1461.99,1641.45,1589.74,1505.65,1394.84,1463.13,1143.24,1115.45,1078.61,886.25,1366.62,1365.31,1141.19,828.74,1084.62,1096.28,1081.88,792.89,910.81,824.21,628.56,682.35,644.61,587.68,612.34,812.79,700.64,943.87,975.84,791.06,740.65,804.3,502.14,658.93,569.78,235.0,380.53,796.0,397.69,715.27,701.1,1142.12,2095.46,2067.28,1911.2,1294.13,1426.2,790.86,1705.34,3234.73,3250.42,3194.7,3129.94,2979.95,3312.35,3334.07,3531.66,3292.75,3478.58,2821.58,2766.41,2769.29,2990.19,3816.9,3843.66,4134.5,4305.82,3932.02,3003.88
QN48,1921.47,1928.49,1903.0,1871.4,1695.07,1679.77,1723.35,1674.86,1828.76,1772.4,1698.03,1813.73,1652.05,1635.64,1769.21,1629.94,1683.45,1523.35,1450.69,1705.68,1615.04,1798.82,1847.93,1957.71,1572.28,1690.1,1735.86,1717.21,1758.19,1647.48,1546.7,1988.87,1904.35,1704.14,1747.65,1573.48,1559.32,1734.53,1764.5,1569.87,1629.6,1721.39,1338.75,2017.04,1639.42,1963.35,1466.45,1974.23,1454.82,1507.92,1424.06,1353.65,1408.99,1324.16,1200.29,1332.6,1385.21,1119.43,1173.51,1247.4,1377.45,1186.68,1545.94,1034.05,1143.75,1046.42,1218.76,1415.17,1301.61,1383.9,1143.87,847.45,701.35,1487.56,1810.84,1349.31,1642.67,1313.93,1030.59,1400.58,1221.93,1350.43,1637.97,1843.88,1824.25,1930.22,1996.24,2095.72,2179.88,1916.82,2020.17,2026.28,1816.3,1803.34,1650.24,1507.01,1282.44,1618.41,1404.16,1620.07,1517.92,1710.86,1540.76,1621.29,1489.64,1503.32,1437.58,1344.14,1325.05,1127.51,1322.75,1378.58,1255.1,1288.05,1247.89,1382.31,1555.5,1288.24,1386.64,1241.82,1349.45,1654.66,1892.64,1805.27,2019.82,1901.13,2090.53,2123.18,2173.52,2355.33,2501.19,2329.72,2374.6,2146.52,2255.63,2112.02,2376.39,2387.05,2214.49,2274.13,1541.81,1917.48,1946.99,2063.19,2095.14,1576.65,2250.86,1508.48,1325.03,1149.13,1131.5,1395.42,1343.72,1281.45,1170.65,1238.94,858.58,783.4,839.56,588.64,1036.13,1034.82,810.69,737.97,1027.85,987.95,769.32,506.04,396.11,320.71,211.37,313.15,427.0,209.33,323.47,529.49,686.32,1025.54,1008.03,872.73,794.91,836.49,593.84,761.85,877.77,593.79,577.08,868.6,751.43,1069.01,1054.84,1245.17,2198.51,2170.33,2014.25,1145.99,1790.78,504.02,2069.92,3312.09,3280.0,3272.06,3207.3,3057.31,3389.71,3192.98,3269.48,3294.22,3495.35,2898.95,2843.77,2846.65,3067.55,3894.26,3921.02,4042.86,4068.99,3829.87,3081.24
BK77,1103.58,1007.63,1042.26,1052.77,877.18,861.87,905.46,991.73,1010.86,1032.83,1115.27,1172.55,1225.56,1209.15,1296.83,1203.45,1176.76,1096.86,1024.2,1279.19,1205.82,1389.6,1438.71,1548.49,1150.38,1280.88,1326.64,1525.63,1502.43,1602.56,1528.35,1588.89,1735.47,1823.77,1731.7,1894.39,1998.48,916.64,1338.01,1160.65,1838.74,1911.52,1920.92,1096.19,1212.93,1145.46,1907.58,1354.65,1639.23,1753.56,1697.89,1903.7,1783.92,1501.53,1730.39,2057.56,1886.99,1904.31,1958.39,1774.68,2148.3,1904.87,2201.77,1850.64,2045.11,1867.89,1997.77,2241.86,2153.37,2344.69,2104.66,1819.09,1772.56,2433.5,2263.61,2098.25,2081.82,1677.01,1835.39,1893.29,1950.86,2005.86,647.7,810.51,833.98,939.95,1005.97,1105.45,1176.7,883.45,986.8,992.91,782.93,749.1,762.31,589.37,363.29,425.34,311.6,591.9,370.19,563.17,467.25,587.92,534.1,632.32,415.54,726.06,536.17,349.05,250.36,185.51,97.29,167.68,328.74,555.79,690.86,542.02,640.41,582.75,756.98,920.19,864.13,1054.27,1262.12,1150.13,1120.92,1309.54,1359.89,1352.16,1549.33,1516.08,1560.97,1332.89,1475.81,1391.47,1617.84,1899.83,1493.93,1788.39,821.26,1196.93,1226.44,1614.57,1374.59,569.5,1247.68,629.01,898.54,826.86,694.26,1107.6,1022.83,1146.24,1088.09,1156.39,913.63,899.01,1093.67,851.11,642.32,514.08,698.94,865.57,299.92,588.27,1441.28,1366.51,1201.91,1292.42,1361.0,1466.72,1076.36,1107.65,1332.9,1533.35,1479.34,608.73,779.4,620.2,773.21,819.35,972.26,955.34,1176.4,1266.85,1405.92,1062.09,1317.76,1351.43,1374.86,876.16,1829.5,1721.71,1645.24,315.65,1990.77,1575.24,1976.11,2392.5,2413.34,2357.63,2292.86,2137.72,2470.12,2374.35,2450.86,2455.67,2641.5,1979.35,1938.47,1932.21,2147.96,2987.17,3001.43,3292.27,3468.75,3094.95,2161.65
BK41,839.56,948.91,920.99,937.82,1087.88,1195.82,1267.48,1302.63,1083.69,1157.36,1227.65,1215.26,1520.35,1507.87,1323.69,1480.76,1299.16,1425.97,1487.89,1699.63,1735.78,1832.74,1917.06,2036.82,1590.99,1762.46,1808.22,2028.78,1959.75,2066.43,2032.24,2092.04,2230.68,2303.03,2205.55,2357.07,2502.92,1062.06,1517.44,1689.57,2345.03,2273.4,2390.27,782.54,1633.37,1086.82,2454.23,1171.27,2259.47,2417.45,2406.16,2620.49,2459.49,2237.41,2466.27,2733.14,2562.57,2626.71,2638.92,2510.56,2823.88,2640.75,2877.35,2586.52,2735.52,2558.29,2688.17,2932.27,2843.77,3035.09,2795.06,2509.49,2527.04,3123.9,2732.24,2834.13,2757.4,2412.88,2525.8,2568.87,2686.74,2681.44,868.89,661.02,788.1,757.56,437.87,596.23,280.78,436.23,447.22,366.11,701.06,684.02,781.74,868.74,968.87,1097.93,1093.18,922.03,1042.18,910.0,941.73,848.63,920.09,1172.69,1010.28,1311.8,1153.06,1300.88,1181.09,1190.01,1236.78,1235.15,1019.55,803.28,686.97,961.47,829.97,932.02,828.74,483.06,515.22,395.05,218.96,428.75,308.48,207.93,258.27,516.64,585.94,414.47,443.84,181.31,324.23,426.46,466.26,756.83,472.04,649.45,739.76,883.94,780.51,709.88,652.33,1044.7,399.56,857.54,1562.68,1635.03,1404.57,1793.08,1733.13,1863.88,1896.68,1964.97,1722.22,1867.09,1887.89,1695.53,1516.34,1482.16,1667.03,1671.8,1196.27,1497.44,2131.68,2056.92,1948.64,2039.16,2152.09,2257.81,1751.45,1908.81,2124.0,2324.44,2283.91,1188.17,1165.18,1275.99,1348.52,1259.81,1651.49,1461.39,1604.13,1970.82,2037.72,1414.06,1698.81,1558.28,1581.72,1083.01,1625.92,1461.91,1822.37,1320.68,2197.62,2304.08,2153.24,1396.84,1412.53,1356.81,1292.05,1142.06,1474.46,1496.19,1693.78,1454.86,1640.69,983.7,928.52,931.4,1152.3,1979.01,2005.77,2296.61,2467.93,2094.13,1165.99
BK75,909.34,803.05,837.67,848.19,682.94,667.63,711.22,797.49,816.63,838.59,921.04,978.32,1291.7,1275.29,1102.6,1167.19,982.53,1074.42,1090.34,1345.33,1271.96,1455.74,1504.85,1614.63,1216.52,1347.02,1392.78,1591.77,1568.57,1668.7,1684.21,1655.03,1801.61,1911.15,1811.79,2058.8,2154.88,722.4,1404.15,1226.79,1955.61,1977.66,2042.24,891.6,1279.07,951.22,2072.0,1155.21,1803.65,1917.97,1862.31,2068.12,1948.33,1665.95,1894.81,2221.98,2051.41,2068.73,2122.81,1939.1,2312.72,2069.29,2366.19,2015.06,2215.5,2201.48,2331.37,2489.71,2486.97,2603.82,2438.26,2152.69,2090.68,2767.1,2428.03,2262.67,2246.24,1841.43,2155.62,2057.71,2115.28,2170.28,443.12,490.89,629.4,735.37,721.64,821.13,857.08,563.83,667.18,673.28,463.3,418.63,608.22,574.22,506.42,188.79,404.2,357.88,194.51,232.7,239.23,337.62,329.52,518.14,277.5,666.45,463.47,568.11,399.88,338.32,524.98,473.2,525.49,698.92,777.55,709.99,808.38,841.61,985.54,811.81,533.66,723.79,931.65,819.66,801.29,979.06,1029.41,1032.53,1229.71,1185.6,1230.49,1002.41,1145.33,1247.28,1287.36,1577.93,1293.14,1470.55,964.4,1207.69,1166.14,1530.98,1284.64,375.26,928.06,764.56,890.53,990.86,760.4,1120.93,1088.96,1203.72,1252.51,1320.81,1078.05,1217.13,1305.18,1169.23,872.18,832.2,1017.06,1199.17,633.51,919.23,1754.7,1700.11,1475.58,1597.25,1679.12,1784.84,1409.96,1438.67,1651.02,1851.47,1812.94,942.33,1112.99,953.8,1106.8,1152.95,1305.86,1288.93,1510.0,1600.45,1739.52,1395.69,1651.35,1622.04,1645.47,1146.77,2043.9,1879.9,1915.85,633.77,2261.38,1893.36,2246.72,2092.42,2113.27,2057.55,1992.79,1837.64,2170.04,2169.77,2246.27,2155.6,2341.43,1679.28,1632.16,1632.14,1847.89,2682.65,2701.36,2992.2,3168.67,2794.87,1861.57
QN33,2342.52,2349.54,2324.05,2292.45,2116.12,2100.82,2144.4,2095.91,2249.81,2193.45,2119.08,2234.78,2073.1,2056.69,2190.26,2050.99,2104.5,1944.4,1871.74,2126.73,2064.11,2247.89,2297.0,2406.78,1997.92,2139.17,2184.93,2068.12,2109.1,1998.39,1897.61,2339.78,2263.29,2063.08,2100.95,1932.42,1918.26,2155.58,2185.55,2018.93,1988.54,2080.33,1697.69,2390.7,2060.47,2384.4,1825.39,2395.28,1813.76,1866.86,1783.0,1712.58,1767.93,1683.1,1559.23,1691.54,1744.15,1478.37,1532.45,1606.33,1736.39,1545.62,1904.88,1392.99,1502.69,1405.36,1577.7,1774.11,1660.55,1742.84,1502.81,1206.39,1060.29,1846.5,2169.78,1708.25,2001.6,1672.86,1389.53,1759.52,1580.87,1709.37,2026.21,2094.0,2212.5,2318.46,2046.03,2204.39,1938.91,1858.25,2027.77,1967.7,2068.0,1887.41,1578.84,1558.75,1467.88,1803.85,1589.6,1790.27,1748.7,1941.68,1845.77,1966.43,1910.69,1924.37,1794.05,1765.19,1746.1,1548.56,1605.84,1564.02,1440.54,1473.49,1433.33,1327.19,1358.28,1279.97,1290.42,1098.16,1095.57,1397.54,1642.53,1548.15,1762.7,1644.01,1833.4,1866.05,1916.4,2174.77,2244.06,2072.59,2117.48,1889.4,1998.51,1854.9,2093.58,2104.24,1931.71,1991.32,1284.69,1660.36,1689.86,1780.38,1824.36,1948.01,2057.69,1507.38,1746.08,1606.01,1552.55,1736.12,1684.41,1600.31,1489.51,1557.8,1237.91,1206.01,1173.28,980.92,1457.18,1455.87,1231.74,923.41,1213.29,1211.0,1153.98,864.98,982.91,896.3,700.66,754.44,776.75,659.78,684.44,884.89,731.49,1123.55,957.99,970.74,875.15,747.93,681.82,697.57,441.16,402.44,452.63,630.48,224.01,505.51,461.42,962.35,1915.69,1887.52,1719.78,1408.85,1205.0,862.96,1484.13,3054.96,3070.66,3014.94,2950.18,2800.18,3132.59,3154.31,3351.9,3112.98,3298.81,2641.82,2586.65,2589.52,2810.43,3637.14,3663.9,3954.74,4126.06,3752.26,2824.12
QN44,2362.65,2369.66,2344.18,2312.57,2136.25,2120.94,2164.53,2116.03,2269.94,2213.57,2139.21,2254.9,2093.23,2076.81,2210.39,2071.11,2124.62,1964.53,1891.87,2146.85,2084.23,2268.01,2317.12,2426.9,2018.04,2159.29,2205.06,2096.28,2137.26,2026.55,1925.76,2367.93,2283.42,2083.21,2126.72,1952.54,1938.39,2175.71,2205.68,2039.06,2008.67,2100.46,1717.82,2458.22,2080.59,2404.53,1845.52,2415.4,1833.88,1886.99,1803.13,1732.71,1788.06,1703.22,1579.35,1711.67,1764.27,1498.5,1552.57,1626.46,1756.52,1565.75,1925.01,1413.11,1522.82,1425.49,1597.82,1794.24,1680.67,1762.96,1522.94,1226.52,1080.41,1866.63,2189.9,1728.38,2021.73,1692.99,1409.66,1779.64,1601.0,1729.5,2079.15,2252.47,2265.43,2371.4,2437.41,2536.9,2394.28,2313.62,2428.76,2423.08,2223.91,2132.94,1899.14,1755.9,1531.33,1867.3,1653.05,1868.96,1812.16,2005.14,1909.22,2029.89,1930.81,1944.5,1857.5,1785.32,1766.23,1568.69,1669.3,1627.47,1503.99,1536.94,1496.78,1631.2,1804.39,1537.13,1635.53,1544.09,1550.95,1852.91,2097.91,2003.52,2218.07,2099.38,2288.78,2321.43,2371.77,2630.14,2699.44,2527.97,2572.85,2344.77,2453.88,2310.27,2548.95,2559.61,2387.09,2446.69,1740.06,2115.73,2145.24,2235.76,2279.73,2011.46,2513.06,1757.37,1766.2,1641.31,1572.68,1799.57,1747.86,1663.77,1552.96,1621.26,1301.36,1226.13,1236.73,1029.82,1477.31,1476.0,1251.87,986.87,1276.74,1274.46,1174.1,885.11,1003.03,916.43,720.78,706.47,808.56,679.9,472.78,456.2,72.74,1317.91,1331.34,1165.1,1118.22,1159.79,873.74,1085.16,1006.9,689.88,512.96,1191.91,789.75,903.83,816.48,1417.73,2306.17,2342.89,2074.85,1472.31,1560.06,777.3,1839.2,3510.34,3526.03,3470.31,3405.55,3255.56,3587.96,3609.69,3710.66,3568.36,3754.19,3097.2,3042.02,3044.9,3265.8,4092.51,4119.27,4410.11,4448.06,4207.63,3279.49
MN06,1533.61,1466.93,1396.28,1377.65,1449.16,1390.8,1367.75,1188.43,1366.94,1285.97,1187.68,1182.1,886.41,873.93,1094.49,961.49,1150.44,1036.93,1000.95,881.57,732.65,577.8,475.47,505.62,855.97,699.0,614.15,361.37,512.93,434.84,334.06,439.74,253.64,265.19,96.58,276.79,521.91,1426.59,757.66,734.94,176.28,142.0,379.43,1463.74,833.61,1227.38,319.89,1101.43,501.97,470.49,532.37,599.6,470.29,522.8,789.33,716.99,573.37,637.51,649.72,725.15,834.68,764.87,888.15,879.8,866.58,1015.86,1180.39,1137.91,1323.17,1125.78,1294.63,1079.72,1050.03,1638.33,796.92,861.43,768.2,643.96,853.58,542.74,708.58,682.95,1721.01,1899.26,1765.1,1903.55,1840.53,1866.95,2024.18,2031.9,1991.27,2036.45,2045.66,2032.7,2298.46,2175.19,1949.1,1943.38,1889.6,2109.95,1839.12,1955.01,1784.91,1819.88,1733.78,1701.51,1687.81,1340.51,1569.2,1561.82,1748.97,1787.25,1745.89,1879.45,1914.55,2141.6,2276.67,2127.83,2226.23,2120.59,2228.22,2379.08,2217.52,2291.06,2209.21,2377.22,2045.79,2192.8,2243.15,2065.69,2290.48,2310.26,2364.46,2216.15,2341.35,2461.3,2456.6,2761.23,2506.88,2684.29,2407.08,2779.95,2733.4,2744.72,2687.17,1775.98,2095.16,2214.83,1191.81,1230.32,1217.35,1122.36,1070.65,945.55,951.85,918.04,1106.38,1311.62,1194.12,1405.85,1265.37,1433.61,1411.82,1696.77,1725.39,1662.82,1524.53,1287.16,1495.96,1603.94,1547.33,1571.8,1667.97,1548.81,1663.85,1811.81,1950.58,1904.3,1886.8,1751.49,1673.68,1715.25,1676.11,1640.61,1861.68,1897.96,1823.48,1747.37,1997.84,2061.11,2084.55,2123.93,3077.27,3049.1,2893.02,1616.85,2684.02,1498.16,2963.16,2948.35,2619.0,2676.03,2587.03,2823.53,2994.58,2531.98,2514.52,2401.33,2532.82,2665.17,2629.43,2618.03,2833.77,3426.54,3102.03,3080.34,3106.47,2867.35,2847.46
BX07,2142.13,2122.37,2183.37,2268.3,2057.68,1999.32,1976.27,1849.02,2090.91,2009.93,1935.56,2061.44,1855.86,1843.38,2016.92,1877.65,1920.98,1760.89,1703.0,1790.77,1675.46,1570.8,1468.47,1533.49,1650.44,1447.92,1403.18,1253.5,1294.48,1183.77,1082.98,1474.21,1352.58,1167.96,1195.88,1021.71,800.56,2145.28,1727.11,1553.99,1077.83,1169.62,786.98,2210.92,1737.01,2196.83,914.68,2070.88,919.69,940.2,810.31,754.17,857.22,860.44,706.18,767.68,682.86,567.66,594.27,639.77,518.72,476.02,363.99,494.2,249.7,303.43,293.53,159.95,319.08,397.15,417.11,523.6,643.13,910.86,593.54,445.28,624.01,803.49,484.01,815.03,670.16,606.26,2355.98,2534.23,2373.62,2512.07,2591.98,2618.4,2775.63,2653.74,2710.52,2763.2,2553.22,2540.26,2444.79,2301.55,2076.99,2412.96,2198.71,2414.61,2339.62,2447.78,2277.68,2358.21,2226.56,2251.52,2201.29,1890.52,2082.68,1949.21,2144.45,2173.12,2049.65,2082.59,2042.44,2176.86,2350.04,2082.79,2181.18,2011.58,2119.21,2424.42,2669.41,2575.03,2789.58,2670.89,2797.24,2892.94,2943.28,2817.14,3041.93,3061.71,3115.91,2916.28,3025.39,2881.78,3146.15,3156.81,2984.24,3043.89,2311.57,2687.24,2716.75,2832.95,2864.9,2331.99,2846.61,2303.03,1766.03,1642.13,1715.79,1534.16,1482.45,1357.35,1363.65,1329.84,1339.97,1387.07,1258.94,1365.75,1668.83,1774.26,1523.67,1509.71,1822.4,1808.14,1116.58,879.21,1149.32,1195.99,1193.91,1218.38,1550.23,1357.3,1310.42,1440.81,1597.16,1795.29,1777.79,1642.48,1564.67,1606.25,1567.11,1531.61,1752.68,1544.54,1470.06,1638.36,1644.41,1952.11,1947.82,2014.92,2968.26,2940.09,2784.01,1957.49,2575.01,1133.56,2854.15,3359.1,3029.75,3086.79,2997.78,3502.31,3405.33,2942.73,2925.27,2812.08,2943.58,3416.62,3380.88,3291.54,3515.28,3837.29,3512.78,3491.09,3517.22,3278.1,3598.72
QN62,1727.33,1734.34,1708.85,1677.25,1500.93,1485.62,1529.21,1480.71,1634.61,1578.25,1503.88,1619.58,1457.91,1441.49,1575.07,1435.79,1489.3,1329.21,1256.55,1511.53,1448.91,1632.69,1681.8,1791.58,1382.72,1523.97,1569.73,1504.07,1545.05,1434.34,1333.56,1775.73,1767.51,1628.97,1536.9,1699.59,1726.98,1540.39,1570.35,1403.74,1643.94,1729.61,1506.41,1822.9,1445.27,1769.21,1634.11,1780.08,1444.43,1558.76,1503.09,1521.31,1576.65,1306.74,1344.75,1500.26,1552.87,1287.09,1341.17,1404.45,1545.11,1354.34,1712.2,1178.51,1311.41,1134.18,1264.06,1508.16,1419.67,1599.33,1359.31,1062.89,916.78,1699.79,1941.75,1516.97,1810.32,1458.39,1101.69,1568.24,1389.59,1518.09,1443.82,1649.73,1630.11,1736.07,1802.09,1901.57,1985.73,1722.67,1826.02,1832.13,1622.15,1609.19,1527.24,1384.0,1159.44,1428.04,1281.16,1497.06,1323.77,1516.71,1346.62,1427.15,1295.49,1309.18,1243.44,1149.99,1130.91,933.37,1128.6,1255.57,1076.52,1165.04,1124.89,1259.31,1432.49,1165.24,1263.63,1094.03,1201.66,1506.87,1751.86,1657.48,1872.03,1753.34,1942.73,1975.39,2025.73,2161.19,2353.4,2181.92,2226.81,1998.73,2107.84,1964.23,2228.6,2239.26,2066.69,2126.34,1394.02,1769.69,1799.2,1915.4,1947.35,1382.5,2056.71,1385.48,1130.88,1005.57,937.35,1172.06,1120.36,1036.26,925.46,993.75,645.83,590.81,564.8,394.5,841.98,840.68,616.55,592.16,904.85,793.8,691.68,620.57,294.22,377.08,486.47,610.94,422.92,264.77,477.12,677.57,824.7,877.74,860.24,724.93,647.12,688.7,564.97,614.06,835.13,719.2,697.6,720.81,871.95,1034.56,1057.99,1097.37,2050.71,2022.54,1866.46,951.84,1657.46,719.46,1936.6,3164.29,3085.85,3124.27,3059.51,2909.51,3241.92,2998.83,3075.33,3100.07,3326.09,2751.15,2695.98,2698.86,2919.76,3746.47,3773.23,3992.52,4031.6,3779.53,2933.45
